id,branch_code,tag_id,asset_id,asset_name,invoice_cost,total_cost,salvage_value,date_of_purchase,vendor_id,vendor,part_warranty,service_warranty,serial_no,generic_name,custom_field,life_in_year,dep_type,last_scan_date,net_value,remaining_years,salvage,last_year_bv,current_dep,total_dep,location
275,FR10002,G2801A602000719DA12109F9,FR10002238,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
276,FR10002,G2801A602000618DA12109F9,FR10002239,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Ground Floor
277,FR10002,G2801A602000617DA12109F9,FR10002240,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Second Floor
278,FR10002,G2801A602000716DA12109F9,FR10002241,VISITOR CHAIR,5800,5800,580,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,17,,,,,Second Floor
279,FR10002,G2801A60200075ADA11A09F9,FR10002252,VISITOR CHAIR,5800,5800,580,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,,12,,,,,OUT SIDE
280,FR10002,G2801A602000759DA11A09F9,FR10002253,VISITOR CHAIR,5800,5800,580,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,12,,,,,GF
281,FR10002,G2801A602000658DA11A09F9,FR10002254,VISITOR CHAIR,5800,5800,580,1/7/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,1,,5800,12,,,,,GF
282,FR10002,G2801A602000633DA11709F9,FR10002275,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,1st Floor
283,FR10002,G2801A602000732DA11709F9,FR10002276,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,1st Floor
284,FR10002,G2801A602000731DA11709F9,FR10002277,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,1st Floor
285,FR10002,G2801A602000630DA11709F9,FR10002278,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,1st Floor
286,FR10002,G2801A60200061FDA11509F9,FR10002279,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Ground Floor
287,FR10002,G2801A60200071EDA11509F9,FR10002280,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Ground Floor
288,FR10002,G2801A60200071DDA11509F9,FR10002281,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Ground Floor
289,FR10002,G2801A60200061CDA11509F9,FR10002282,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
290,FR10002,G2801A60200071BDA11509F9,FR10002283,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
291,FR10002,G2801A60200061ADA11509F9,FR10002284,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
292,FR10002,G2801A602000619DA11509F9,FR10002285,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
293,FR10002,G2801A602000718DA11509F9,FR10002286,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,Second Floor
294,FR10002,G2801A602000717DA11509F9,FR10002287,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
295,FR10002,G2801A602000616DA11509F9,FR10002288,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
296,FR10002,G2801A602000615DA11509F9,FR10002289,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
297,FR10002,G2801A602000714DA11509F9,FR10002290,SECURITY CAMERA,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,6500,4,,,,,OUT SIDE
298,FR10002,G2801A602000613DA11509F9,FR10002291,SEC CAMERA RECORDER,45000,45000,4500,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,45000,4,,,,,OUT SIDE
299,FR10002,G2801A602000712DA11509F9,FR10002292,SEC SYS CONTROLLER,38000,38000,3800,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,38000,4,,,,,OUT SIDE
300,FR10002,G2801A602000711DA11509F9,FR10002293,UPS FOR CAMERA SYS,52000,52000,5200,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,5,1,,52000,4,,,,,OUT SIDE
1652,FR10002,G2801A602000653EA0FE09F9,FR10002001,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Ground Floor
1653,FR10002,G2801A602000754EA0FE09F9,FR10002002,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Ground Floor
1654,FR10002,G2801A602000655EA0FE09F9,FR10002003,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,,16,,,,,Ground Floor
1655,FR10002,G2801A602000656EA0FE09F9,FR10002004,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,1st Floor
1656,FR10002,G2801A60200075BEA0FE09F9,FR10002005,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Ground Floor
1657,FR10002,G2801A60200065CEA0FE09F9,FR10002006,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Ground Floor
1658,FR10002,G2801A60200075DEA0FE09F9,FR10002007,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Ground Floor
1659,FR10002,G2801A60200075EEA0FE09F9,FR10002008,ASCON AC 4T INNER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Ground Floor
1660,FR10002,G2801A602000710EA10609F9,FR10002009,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,,16,,,,,GF
1661,FR10002,G2801A602000611EA10609F9,FR10002010,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,GF 
1662,FR10002,G2801A602000612EA10609F9,FR10002011,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1712,COMPUTER ONE,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,1st Floor
1663,FR10002,G2801A602000713EA10609F9,FR10002012,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1712,SM JAFFER,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,1st Floor
1664,FR10002,G2801A602000614EA10609F9,FR10002013,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1712,SM JAFFER,24 MONTHS,24 MONTHS,,,,17,2,0000-00-00 00:00:00,127000,16,,,,,1st Floor
1665,FR10002,G2801A602000715EA10609F9,FR10002014,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1712,SM JAFFER,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,1st Floor
1666,FR10002,G2801A602000716EA10609F9,FR10002015,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1712,SM JAFFER,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Ground Floor
1667,FR10002,G2801A602000617EA10609F9,FR10002016,ASCON AC 4T OUTTER,124000,127000,12700,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,127000,16,,,,,Ground Floor
1668,FR10002,G2801A602000618EA10609F9,FR10002017,CASHER CHAIR,7800,7800,780,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,Ground Floor
1669,FR10002,G2801A602000719EA10609F9,FR10002018,CASHER CHAIR,7800,7800,780,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,Second Floor
1670,FR10002,G2801A60200071AEA10609F9,FR10002019,CASHER CHAIR,7800,7800,780,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,Second Floor
1671,FR10002,G2801A60200061BEA10609F9,FR10002020,CASHER CHAIR,7800,7800,780,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,Second Floor
1672,FR10002,G2801A60200071CEA10609F9,FR10002021,CASHER CHAIR,7800,7800,780,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,Second Floor
1673,FR10002,G2801A60200061DEA10609F9,FR10002022,CASHER CHAIR,7800,7800,780,1/2/2017,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,18,2,,7800,12,,,,,Second Floor
1674,FR10002,G2801A60200061EEA10609F9,FR10002023,CASHER CHAIR,7800,7800,780,1/2/2017,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,18,2,,7800,12,,,,,OUT SIDE
1675,FR10002,G2801A60200071FEA10609F9,FR10002024,CASHER CHAIR,7800,7800,780,1/2/2017,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,18,2,,7800,12,,,,,OUT SIDE
1676,FR10002,G2801A602000630EA10909F9,FR10002025,CASHER CHAIR,7800,7800,780,3/9/2022,AB1712,COMPUTECH,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,OUT SIDE
1677,FR10002,G2801A602000731EA10909F9,FR10002026,CASHER CHAIR,7800,7800,780,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,OUT SIDE
1678,FR10002,G2801A602000732EA10909F9,FR10002027,CASHER CHAIR,7800,7800,780,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,OUT SIDE
1679,FR10002,G2801A602000633EA10909F9,FR10002028,CASHER CHAIR,7800,7800,780,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,OUT SIDE
1680,FR10002,G2801A602000734EA10909F9,FR10002029,CASHER CHAIR,7800,7800,780,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,7800,16,,,,,OUT SIDE
1681,FR10002,G2801A602000635EA10909F9,FR10002030,CASHER CHAIR,7800,7800,780,1/2/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,2,,7800,12,,,,,OUT SIDE
1682,FR10002,G2801A602000636EA10909F9,FR10002031,CASHER CHAIR,7800,7800,780,1/2/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,2,,7800,12,,,,,GF
1683,FR10002,G2801A602000737EA10909F9,FR10002032,CASHER CHAIR,7800,7800,780,1/2/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,18,2,,7800,12,,,,,GF 
1684,FR10002,G2801A602000654EA10D09F9,FR10002045,DAWLANCE 2T INNER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,OUT SIDE
1685,FR10002,G2801A602000755EA10D09F9,FR10002046,DAWLANCE 2T INNER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,OUT SIDE
1686,FR10002,G2801A602000756EA10D09F9,FR10002047,DAWLANCE 2T INNER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,OUT SIDE
1687,FR10002,G2801A602000657EA10D09F9,FR10002048,DAWLANCE 2T INNER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,OUT SIDE
1688,FR10002,G2801A602000658EA10D09F9,FR10002049,DAWLANCE 2T INNER,49000,52000,5200,10/10/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,10,,,,,OUT SIDE
1689,FR10002,G2801A602000759EA10D09F9,FR10002050,DAWLANCE 2T INNER,49000,52000,5200,10/10/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,,10,,,,,OUT SIDE
1690,FR10002,G2801A60200075AEA10D09F9,FR10002051,DAWLANCE 2T INNER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,OUT SIDE
1691,FR10002,G2801A60200065BEA10D09F9,FR10002052,DAWLANCE 2T INNER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,OUT SIDE
1692,FR10002,G2801A60200075CEA10D09F9,FR10002053,DAWLANCE 2T INNER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,GF
1693,FR10002,G2801A60200065DEA10D09F9,FR10002054,DAWLANCE 2T INNER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,GF
1694,FR10002,G2801A60200065EEA10D09F9,FR10002055,DAWLANCE 2T INNER,49000,52000,5200,10/10/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,10,,,,,GF
1695,FR10002,G2801A602000610EA11509F9,FR10002056,DAWLANCE 2T INNER,49000,52000,5200,10/10/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,,10,,,,,GF
1696,FR10002,G2801A602000711EA11509F9,FR10002057,DAWLANCE 2T OUTTER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,GF
1697,FR10002,G2801A602000712EA11509F9,FR10002058,DAWLANCE 2T OUTTER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,1st Floor
1698,FR10002,G2801A602000613EA11509F9,FR10002059,DAWLANCE 2T OUTTER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,GF
1699,FR10002,G2801A602000714EA11509F9,FR10002060,DAWLANCE 2T OUTTER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,GF
1700,FR10002,G2801A602000615EA11509F9,FR10002061,DAWLANCE 2T OUTTER,49000,52000,5200,10/10/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,10,,,,,GF
1701,FR10002,G2801A602000616EA11509F9,FR10002062,DAWLANCE 2T OUTTER,49000,52000,5200,10/10/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,10,,,,,1st Floor
1702,FR10002,G2801A602000717EA11509F9,FR10002063,DAWLANCE 2T OUTTER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,GF
1703,FR10002,G2801A602000718EA11509F9,FR10002064,DAWLANCE 2T OUTTER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,Ground Floor
1704,FR10002,G2801A602000619EA11509F9,FR10002065,DAWLANCE 2T OUTTER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,Ground Floor
1705,FR10002,G2801A60200061AEA11509F9,FR10002066,DAWLANCE 2T OUTTER,49000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,Ground Floor
1706,FR10002,G2801A60200071BEA11509F9,FR10002067,DAWLANCE 2T OUTTER,49000,52000,5200,10/10/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,10,,,,,Ground Floor
1707,FR10002,G2801A60200061CEA11509F9,FR10002068,DAWLANCE 2T OUTTER,49000,52000,5200,10/10/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,10,,,,,1st Floor
1708,FR10002,G2801A602000755EA11A09F9,FR10002093,DELL LAPTOP,96000,102000,10200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,102000,15,,,,,OUT SIDE
1709,FR10002,G2801A602000756EA11A09F9,FR10002094,DELL LAPTOP,96000,102000,10200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,102000,15,,,,,OUT SIDE
1710,FR10002,G2801A602000657EA11A09F9,FR10002095,DELL LAPTOP,96000,102000,10200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,102000,15,,,,,GF
1711,FR10002,G2801A602000658EA11A09F9,FR10002096,DELL LAPTOP,96000,102000,10200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,102000,15,,,,,GF 
1712,FR10002,G2801A602000750EA12609F9,FR10002135,MAN CHAIR,14500,14500,1450,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,14500,15,,,,,1st Floor
1713,FR10002,G2801A602000651EA12609F9,FR10002136,MAN CHAIR,14500,14500,1450,4/3/2019,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,14500,13,,,,,1st Floor
1714,FR10002,G2801A602000652EA12609F9,FR10002137,MAN CHAIR,14500,14500,1450,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,14500,15,,,,,Ground Floor
1715,FR10002,G2801A602000753EA12609F9,FR10002138,MAN CHAIR,14500,14500,1450,4/3/2019,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,14500,13,,,,,Ground Floor
1716,FR10002,G2801A602000654EA12609F9,FR10002139,MAN. SOFA,52000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,Ground Floor
1717,FR10002,G2801A602000755EA12609F9,FR10002140,MAN. SOFA,52000,52000,5200,4/3/2019,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,52000,13,,,,,Second Floor
1718,FR10002,G2801A602000756EA12609F9,FR10002141,MAN. SOFA,52000,52000,5200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,52000,15,,,,,Second Floor
1719,FR10002,G2801A602000657EA12609F9,FR10002142,MAN. SOFA,52000,52000,5200,4/3/2019,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,52000,13,,,,,Second Floor
1720,FR10002,G2801A602000658EA12609F9,FR10002143,MAN. TABLE,22000,22000,2200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,22000,15,,,,,Second Floor
1721,FR10002,G2801A602000759EA12609F9,FR10002144,MAN. TABLE,22000,22000,2200,4/3/2019,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,22000,13,,,,,Second Floor
1722,FR10002,G2801A60200075AEA12609F9,FR10002145,MAN. TABLE,22000,22000,2200,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,22000,15,,,,,OUT SIDE
1723,FR10002,G2801A60200065BEA12609F9,FR10002146,MAN. TABLE,22000,22000,2200,4/3/2019,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,17,2,,22000,13,,,,,OUT SIDE
1724,FR10002,G2801A602000738EA12D09F9,FR10002174,SIDE TABLE,7000,7000,700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,7000,15,,,,,GF 
1725,FR10002,G2801A602000639EA12D09F9,FR10002175,SIDE TABLE,7000,7000,700,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,16,2,,7000,15,,,,,1st Floor
1726,FR10002,G2801A602000738DA12D09F9,FR10002176,STAFF CHAIR,4500,4500,450,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,1st Floor
1727,FR10002,G2801A602000737DA12D09F9,FR10002177,STAFF CHAIR,4500,4500,450,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,1st Floor
1728,FR10002,G2801A602000636DA12D09F9,FR10002178,STAFF CHAIR,4500,4500,450,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,1st Floor
1729,FR10002,G2801A602000635DA12D09F9,FR10002179,STAFF CHAIR,4500,4500,450,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,Ground Floor
1730,FR10002,G2801A602000734DA12D09F9,FR10002180,STAFF CHAIR,4500,4500,450,9/4/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,19,2,,4500,13,,,,,Ground Floor
1731,FR10002,G2801A602000633DA12D09F9,FR10002181,STAFF CHAIR,4500,4500,450,9/4/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,19,2,,4500,13,,,,,Ground Floor
1732,FR10002,G2801A602000732DA12D09F9,FR10002182,STAFF CHAIR,4500,4500,450,9/4/2017,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,19,2,,4500,13,,,,,Second Floor
1733,FR10002,G2801A602000731DA12D09F9,FR10002183,STAFF CHAIR,4500,4500,450,3/9/2022,AB1214,VISION NEXT,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,Second Floor
1734,FR10002,G2801A602000630DA12D09F9,FR10002184,STAFF CHAIR,4500,4500,450,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,Second Floor
1735,FR10002,G2801A60200071FDA12D09F9,FR10002185,STAFF CHAIR,4500,4500,450,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,Second Floor
1736,FR10002,G2801A60200061EDA12D09F9,FR10002186,STAFF CHAIR,4500,4500,450,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,Second Floor
1737,FR10002,G2801A60200061DDA12D09F9,FR10002187,STAFF CHAIR,4500,4500,450,9/4/2017,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,19,2,,4500,13,,,,,OUT SIDE
1738,FR10002,G2801A60200071CDA12D09F9,FR10002188,STAFF CHAIR,4500,4500,450,9/4/2017,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,19,2,,4500,13,,,,,OUT SIDE
1739,FR10002,G2801A60200061BDA12D09F9,FR10002189,STAFF CHAIR,4500,4500,450,9/4/2017,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,19,2,,4500,13,,,,,OUT SIDE
1740,FR10002,G2801A60200071ADA12D09F9,FR10002190,STAFF TABLE,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,6500,12,,,,,OUT SIDE
1741,FR10002,G2801A602000719DA12D09F9,FR10002191,STAFF TABLE,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,6500,12,,,,,OUT SIDE
1742,FR10002,G2801A602000618DA12D09F9,FR10002192,STAFF TABLE,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,6500,12,,,,,OUT SIDE
1743,FR10002,G2801A602000617DA12D09F9,FR10002193,STAFF TABLE,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,6500,12,,,,,OUT SIDE
1744,FR10002,G2801A602000716DA12D09F9,FR10002194,STAFF TABLE,6500,6500,650,9/4/2017,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,19,2,,6500,13,,,,,OUT SIDE
1745,FR10002,G2801A602000715DA12D09F9,FR10002195,STAFF TABLE,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,6500,12,,,,,GF
1746,FR10002,G2801A602000614DA12D09F9,FR10002196,STAFF TABLE,6500,6500,650,3/9/2022,AB1106,JESSANI,24 MONTHS,24 MONTHS,,,,13,2,,6500,12,,,,,GF 
1747,FR10002,G2801A602000713DA12D09F9,FR10002197,STAFF TABLE,6500,6500,650,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,13,2,,6500,12,,,,,1st Floor
1748,FR10002,G2801A602000612DA12D09F9,FR10002198,STAFF TABLE,6500,6500,650,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,13,2,,6500,12,,,,,1st Floor
1749,FR10002,G2801A602000611DA12D09F9,FR10002199,STAFF TABLE,6500,6500,650,9/4/2017,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,19,2,,6500,13,,,,,1st Floor
1750,FR10002,G2801A602000753DA12609F9,FR10002212,VISITOR CHAIR,4500,4500,450,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,1st Floor
1751,FR10002,G2801A602000652DA12609F9,FR10002213,VISITOR CHAIR,4500,4500,450,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,1st Floor
1752,FR10002,G2801A602000651DA12609F9,FR10002214,VISITOR CHAIR,4500,4500,450,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,1st Floor
1753,FR10002,G2801A602000750DA12609F9,FR10002215,VISITOR CHAIR,4500,4500,450,3/9/2022,AB1210,FINTECH,24 MONTHS,24 MONTHS,,,,13,2,,4500,12,,,,,Ground Floor
